397,494,4
51,359,4
181,374,4
44,304,4
496,459,4
223,491,4
11,270,4
5,35,4
27,230,4
121,498,4
234,158,4
183,82,4
372,228,4
299,114,4
18,265,4
88,472,4
135,35,4
463,417,4
78,434,4
348,166,4
5,117,4
455,393,4
160,439,4
45,149,4
57,380,4
426,441,4
154,166,4
178,472,4
110,387,4
320,318,4
34,96,4
112,235,4
117,486,4
27,70,4
430,505,4
11,88,4
340,482,4
313,423,4
442,428,4
320,491,4
360,104,4
2,6,4
428,398,4
178,182,4
355,474,4
498,480,4
118,286,4
25,110,4
316,255,4
4,392,4
31,122,4
453,66,4
49,50,4
18,184,4
32,57,4
107,455,4
10,406,4
175,418,4
11,418,4
111,371,4
70,473,4
10,94,4
181,331,4
155,460,4
31,36,4
9,477,4
290,223,4
452,424,4
459,110,4
251,416,4
168,460,4
302,339,4
170,213,4
97,486,4
165,172,4
33,185,4
4,277,4
437,234,4
204,190,4
111,431,4
459,443,4
304,492,4
7,16,4
466,475,4
126,368,4
72,375,4
39,459,4
440,134,4
251,359,4
75,361,4
420,450,4
219,348,4
210,237,4
181,496,4
84,157,4
8,201,4
273,187,4
238,99,4
165,350,4
294,63,4
152,365,4
473,280,4
190,434,4
313,285,4
386,369,4
139,496,4
299,297,4
41,404,4
321,368,4
206,325,4
49,388,4
312,236,4
400,310,4
101,92,4
15,59,4
14,113,4
5,100,4
36,143,4
15,145,4
30,158,4
24,152,4
14,164,4
23,171,4
113,61,4
149,6,4
143,3,4
69,239,4
245,66,4
228,8,4
47,282,4
34,263,4
50,259,4
10,233,4
11,255,4
18,267,4
21,277,4
11,312,4
15,302,4
99,304,4
90,314,4
94,286,4
114,298,4
134,290,4
59,325,4
70,339,4
50,335,4
32,392,4
78,404,4
128,407,4
111,412,4
27,334,4
54,445,4
65,442,4
99,436,4
14,472,4
83,501,4
183,506,4
133,505,4
101,498,4
62,485,4
48,502,4
235,453,4
270,462,4
296,465,4
311,509,4
286,508,4
297,499,4
321,466,4
295,445,4
344,461,4
324,450,4
238,490,4
236,506,4
209,450,4
218,431,4
240,436,4
196,402,4
212,404,4
198,369,4
254,387,4
215,357,4
230,362,4
155,212,4
268,169,4
294,173,4
295,141,4
317,95,4
318,126,4
328,26,4
381,20,4
377,16,4
421,493,4
386,500,4
307,331,4
301,320,4
350,318,4
315,393,4
290,391,4
299,382,4
377,404,4
398,409,4
329,259,4
302,187,4
315,155,4
372,125,4
389,88,4
423,106,4
472,25,4
468,49,4
408,76,4
409,242,4
395,280,4
408,273,4
413,296,4
419,271,4
423,270,4
490,202,4
492,230,4
483,362,4
486,411,4
473,385,4
505,377,4
508,359,4
471,425,4
507,499,4
494,509,4
505,446,4
