328,497,4
82,314,4
338,80,4
238,61,4
117,303,4
83,50,4
101,316,4
153,7,4
72,233,4
300,420,4
297,167,4
373,163,4
90,466,4
349,239,4
43,341,4
368,190,4
432,395,4
368,98,4
424,507,4
489,327,4
5,452,4
94,19,4
367,258,4
135,186,4
32,295,4
401,364,4
237,135,4
270,372,4
280,151,4
338,316,4
51,305,4
309,227,4
471,373,4
106,428,4
4,484,4
115,369,4
402,218,4
414,498,4
384,35,4
364,435,4
93,268,4
250,360,4
416,286,4
42,368,4
362,209,4
29,262,4
256,317,4
421,168,4
139,473,4
404,130,4
359,273,4
105,479,4
493,312,4
403,156,4
496,423,4
100,283,4
312,244,4
434,293,4
276,257,4
437,333,4
312,366,4
322,206,4
483,367,4
46,237,4
340,227,4
100,500,4
289,326,0
483,91,4
144,295,4
118,313,4
81,336,4
169,375,4
191,355,4
208,342,4
15,412,4
5,424,4
4,411,4
27,389,4
56,266,4
40,255,4
21,243,4
46,215,4
57,218,4
74,223,4
23,179,4
3,183,4
18,155,4
22,112,4
67,89,4
35,69,4
8,45,4
56,38,4
69,57,4
98,3,4
110,26,4
137,28,4
192,32,4
214,23,4
204,69,4
86,166,4
105,164,4
114,170,4
104,201,4
115,200,4
96,219,4
100,239,4
110,230,4
105,264,4
125,223,4
106,143,4
115,147,4
179,150,4
167,111,4
180,95,4
203,49,4
217,45,4
227,47,4
245,53,4
230,88,4
174,236,4
206,240,4
242,287,4
252,224,4
252,198,4
297,152,4
312,197,4
308,207,4
316,215,4
315,229,4
289,228,4
301,248,4
290,262,4
308,273,4
311,281,4
308,296,4
327,275,4
335,279,4
340,298,4
328,300,4
319,308,4
263,80,4
273,91,4
306,69,4
315,53,4
319,71,4
357,61,4
364,69,4
326,9,4
369,8,4
371,21,4
411,52,4
436,33,4
449,21,4
504,15,4
498,40,4
484,59,4
499,67,4
509,59,4
510,69,4
508,98,4
440,74,4
433,83,4
410,83,4
407,96,4
423,117,4
420,112,4
437,128,4
474,139,4
391,137,4
385,117,4
381,111,4
374,94,4
361,116,4
373,129,4
394,169,4
350,118,4
338,111,4
336,124,4
330,102,4
311,127,4
373,234,4
359,223,4
358,254,4
360,315,4
374,305,4
359,291,4
394,316,4
366,334,4
322,331,4
313,327,0
287,345,0
274,342,4
266,338,4
278,318,4
382,198,4
418,190,4
465,183,4
490,169,4
505,230,4
497,276,4
467,275,4
449,290,4
412,324,4
421,320,4
457,320,4
463,324,4
496,405,4
508,417,4
499,465,4
496,490,4
487,488,4
448,471,4
429,484,4
399,479,4
387,504,4
365,507,4
313,489,4
324,445,4
358,381,4
440,361,4
302,371,4
223,367,4
195,398,4
241,412,4
84,421,4
80,430,4
21,475,4
4,505,4
73,503,4
72,455,4
118,486,4
124,502,4
144,489,4
136,506,4
155,502,4
169,502,4
173,497,4
149,463,4
159,463,4
157,441,4
117,462,4
107,454,4
204,491,4
229,497,4
235,499,4
250,497,4
234,466,4
251,471,4
266,466,4
270,448,4
280,448,4
251,444,4
227,442,4
235,440,4
229,427,4
250,412,4
250,391,4
273,377,4
286,401,4
314,415,4
166,219,4
231,102,4
300,336,0
303,321,0
284,409,4
298,392,4
