475,124,4
276,151,4
427,381,4
193,145,4
71,38,4
238,23,4
85,347,4
461,208,4
61,49,4
480,139,4
509,332,4
6,7,4
473,219,4
425,365,4
405,123,4
474,48,4
44,79,4
326,346,4
507,34,4
237,300,4
74,277,4
488,122,4
6,36,4
381,332,4
359,79,4
446,284,4
483,154,4
422,34,4
425,22,4
432,208,4
270,288,4
346,53,4
448,199,4
434,382,4
272,63,4
385,291,4
81,14,4
43,62,4
244,169,4
365,59,4
31,103,4
70,29,4
389,316,4
201,397,4
419,368,4
266,135,4
124,209,4
25,256,4
462,24,4
481,85,4
495,58,4
224,41,4
158,109,4
191,442,4
375,325,4
229,320,4
369,199,4
157,125,4
507,50,4
402,381,4
119,52,4
223,206,4
288,168,4
306,22,4
323,246,4
129,5,4
492,28,4
501,118,4
491,423,4
317,78,4
316,111,4
159,61,4
118,83,4
325,180,4
499,506,4
86,92,4
270,164,4
354,353,4
402,363,4
61,300,4
504,407,4
204,18,4
10,80,4
395,283,4
247,5,4
386,306,4
423,95,4
472,495,4
331,206,4
168,83,4
368,30,4
142,119,4
302,31,4
255,75,4
275,11,4
362,305,4
66,6,4
484,481,4
475,107,4
302,423,4
137,102,4
429,403,4
238,12,4
323,4,4
342,33,4
257,14,4
394,39,4
432,232,4
492,75,4
490,215,4
293,156,4
210,49,4
459,57,4
432,129,4
263,46,4
114,258,4
498,45,4
482,117,4
422,214,4
51,52,4
188,342,4
314,45,4
336,80,4
432,61,4
474,236,4
256,175,4
418,66,4
166,365,4
27,333,4
453,85,4
54,67,4
368,341,4
38,310,4
408,77,4
296,145,4
95,17,4
202,345,4
216,113,4
424,50,4
269,33,4
127,20,4
186,88,4
349,177,4
59,21,4
357,63,4
177,131,4
279,380,4
378,209,4
250,114,4
414,328,4
252,65,4
146,30,4
31,54,4
276,177,4
442,80,4
114,40,4
353,12,4
36,38,4
320,33,4
378,52,4
248,22,4
365,215,4
443,108,4
415,162,4
494,87,4
467,97,4
138,62,4
388,62,4
72,492,4
44,178,4
18,369,4
236,54,4
262,123,4
374,66,4
476,59,4
281,23,4
321,13,4
254,55,4
401,56,4
469,77,4
440,337,4
281,77,4
39,254,4
347,190,4
288,69,4
337,56,4
405,41,4
339,408,4
108,133,4
334,38,4
328,140,4
358,30,4
29,75,4
197,381,4
483,508,4
280,211,4
221,188,4
110,100,4
203,150,4
279,126,4
277,134,4
333,133,4
379,135,4
433,393,4
454,383,4
444,365,4
365,317,4
376,284,4
403,312,4
371,312,4
394,343,4
401,332,4
430,321,4
261,5,4
307,8,4
311,2,4
326,48,4
337,72,4
336,19,4
336,11,4
365,15,4
390,50,4
394,60,4
368,90,4
391,70,4
456,131,4
441,94,4
430,102,4
403,100,4
423,83,4
396,94,4
396,85,4
412,56,4
408,64,4
385,31,4
410,26,4
393,16,4
383,16,4
379,9,4
401,6,4
383,6,4
490,50,4
507,77,4
505,127,4
509,119,4
487,104,4
499,98,4
507,100,4
507,90,4
440,68,4
427,71,4
444,42,4
451,64,4
462,66,4
444,59,4
435,49,4
457,40,4
339,300,4
448,342,4
506,261,4
433,157,4
303,164,4
98,88,4
409,16,4
294,10,4
