202,3,4
398,164,4
120,391,4
27,70,4
84,431,4
184,141,4
220,110,4
461,206,4
240,351,4
220,82,4
166,265,4
93,297,4
180,420,4
109,61,4
201,167,4
73,400,4
157,283,4
130,323,4
332,105,4
466,98,4
152,421,4
124,75,4
458,212,4
376,105,4
58,53,4
495,101,4
440,369,4
81,145,4
241,269,4
88,156,4
173,35,4
209,93,4
232,345,4
261,446,4
92,193,4
306,416,4
34,347,4
186,341,4
506,200,4
3,274,4
177,6,4
107,314,4
399,454,4
457,439,4
268,334,4
274,428,4
395,73,4
358,453,4
135,464,4
280,249,4
297,142,4
298,162,4
76,412,4
50,384,4
271,257,4
303,218,4
242,253,4
393,389,4
380,170,4
393,231,4
109,198,4
210,387,4
76,132,4
340,383,4
188,149,4
398,278,4
160,432,4
136,173,4
173,428,4
397,66,4
262,297,4
69,8,4
474,102,4
307,170,4
363,383,4
252,266,4
400,120,4
359,248,4
370,218,4
181,457,4
102,420,4
56,374,4
185,215,4
242,506,4
310,187,4
393,156,4
46,325,4
40,320,4
194,92,4
119,202,4
421,125,4
243,442,4
30,201,4
261,59,4
342,435,4
472,289,4
228,257,4
407,7,4
303,316,4
325,174,4
177,208,4
83,486,4
125,414,4
299,211,4
387,179,4
287,25,4
464,138,4
206,396,4
307,37,4
144,277,4
246,99,4
224,455,4
198,355,4
290,268,4
198,371,4
124,343,4
227,149,4
183,394,4
301,110,4
371,486,4
115,182,4
217,124,4
184,413,4
477,462,4
180,274,4
251,244,4
298,310,4
353,449,4
330,80,4
41,339,4
455,486,4
68,379,4
317,182,4
358,29,4
68,361,4
135,289,4
396,128,4
74,64,4
27,103,4
59,391,4
323,201,4
266,242,4
364,199,4
262,252,4
301,231,4
68,317,4
59,327,4
175,295,4
46,119,4
424,447,4
98,341,4
183,322,4
156,412,4
391,270,4
193,238,4
210,151,4
189,228,4
172,345,4
411,420,4
250,487,4
190,404,4
26,300,4
348,319,4
352,168,4
208,362,4
137,217,4
267,403,4
393,441,4
167,313,4
373,326,4
191,67,4
82,389,4
142,164,4
114,424,4
118,87,4
413,195,4
81,376,4
149,307,4
293,189,4
273,110,4
104,329,4
189,484,4
98,490,4
203,346,4
45,451,4
320,113,4
135,246,4
236,468,4
335,130,4
455,125,4
139,345,4
299,126,4
210,333,4
371,450,4
230,496,4
256,501,4
284,219,4
214,439,4
57,302,4
308,137,4
497,330,4
110,256,4
124,275,4
314,164,4
330,160,4
50,345,4
228,388,4
248,459,4
438,185,4
326,362,4
44,225,4
34,216,4
89,454,4
145,508,4
148,461,4
214,509,4
203,47,4
206,39,4
224,44,4
216,1,4
149,174,4
128,183,4
140,209,4
121,210,4
466,368,4
473,368,4
188,4,4
264,508,4
264,475,4
268,492,4
270,503,4
270,458,4
249,474,4
284,452,4
275,441,4
260,436,4
286,435,4
279,421,4
302,438,4
291,424,4
310,429,4
321,442,4
331,437,4
345,493,4
359,500,4
382,505,4
367,504,4
346,504,4
361,480,4
339,482,4
352,477,4
338,472,4
347,464,4
334,462,4
340,453,4
328,450,4
408,508,4
413,259,4
71,302,4
71,293,4
43,361,4
300,278,4
181,75,4
171,63,4
90,106,4
96,95,4
108,96,4
156,67,4
150,78,4
157,86,4
164,76,4
174,84,4
165,87,4
172,98,4
179,103,4
146,91,4
153,97,4
131,112,4
121,101,4
146,106,4
104,109,4
106,120,4
109,132,4
153,130,4
88,128,4
120,148,4
100,142,4
141,136,4
128,139,4
179,122,4
178,112,4
168,125,4
77,97,4
96,81,4
87,86,4
157,142,4
164,140,4
170,138,4
196,121,4
189,119,4
258,110,4
208,249,4
289,239,4
200,149,4
182,159,4
207,137,4
218,144,4
313,227,4
310,200,4
312,209,4
193,175,4
180,173,4
176,186,4
192,193,4
195,202,4
197,214,4
205,226,4
217,238,4
224,247,4
237,242,4
275,236,4
289,206,4
294,202,4
296,173,4
316,149,4
325,145,4
349,145,4
344,147,4
351,159,4
238,129,4
231,134,4
248,127,4
261,126,4
250,109,4
266,115,4
270,129,4
285,127,4
277,131,4
44,374,4
126,428,4
90,400,4
103,405,4
113,411,4
140,415,4
199,400,4
187,305,4
200,311,4
198,320,4
81,270,4
92,257,4
98,268,4
89,280,4
86,286,4
113,272,4
107,268,4
136,264,4
146,263,4
154,271,4
149,288,4
89,339,4
108,346,4
117,321,4
141,329,4
171,328,4
161,333,4
154,320,4
184,357,4
178,367,4
165,412,4
171,406,4
174,396,4
193,393,4
195,385,4
188,377,4
