383,433,4
157,79,4
365,461,4
201,241,4
371,42,4
223,426,4
81,277,4
499,300,0
254,17,4
91,138,0
143,459,0
296,479,0
216,342,4
447,8,4
473,416,0
305,395,0
368,483,4
219,294,4
320,305,0
287,291,0
505,500,4
471,42,4
100,344,4
207,29,0
126,469,0
411,384,0
168,185,4
341,200,0
152,471,0
155,235,4
142,473,0
19,68,4
482,261,4
313,341,0
489,334,0
390,168,0
357,267,0
209,477,0
202,41,0
396,176,0
431,444,4
295,302,0
6,35,4
341,66,4
309,403,0
214,106,4
120,445,0
96,112,0
106,51,4
229,207,4
135,79,4
248,93,4
333,419,4
386,117,4
298,316,0
418,499,4
72,214,4
101,199,4
101,160,4
31,157,4
4,117,4
34,75,4
13,44,4
28,7,4
51,8,4
47,6,4
65,14,4
80,6,4
65,33,4
67,42,4
49,47,4
92,33,4
105,28,4
126,31,4
131,53,4
120,62,4
126,71,4
171,64,4
102,92,0
105,101,0
103,125,0
94,129,0
147,108,4
156,101,4
183,85,4
212,19,0
160,4,4
245,42,4
342,3,4
361,15,4
371,26,4
341,79,4
309,88,4
313,109,0
319,125,0
321,142,0
257,147,4
270,161,4
190,150,4
189,176,4
197,175,4
140,192,4
122,221,4
15,213,4
30,223,4
16,229,4
22,274,4
59,268,4
93,278,4
4,337,4
52,324,4
72,312,4
80,302,4
53,334,4
54,344,4
6,380,4
75,367,4
85,354,4
109,333,4
117,308,4
142,330,4
133,349,0
133,363,0
142,378,0
120,391,4
68,423,4
61,433,4
72,444,4
47,458,4
23,480,4
8,464,4
69,499,4
78,509,4
96,439,0
107,426,0
106,411,4
119,418,0
132,419,0
145,419,0
132,437,0
144,441,0
133,453,0
156,489,0
146,491,0
158,502,0
171,507,0
202,507,4
229,506,4
224,483,0
244,474,4
212,455,4
201,468,0
183,432,0
181,419,0
194,418,0
204,410,0
227,407,4
238,437,0
165,377,0
189,369,0
181,358,0
175,348,0
171,331,0
174,312,0
195,298,4
175,291,0
180,280,0
185,271,0
192,319,4
209,333,4
212,383,0
153,268,4
160,259,4
173,250,4
165,273,4
188,248,4
191,194,4
227,314,4
237,297,4
245,280,4
253,293,4
235,379,4
238,351,4
255,338,0
267,343,0
270,368,0
285,363,0
287,373,0
267,385,0
298,385,0
277,413,4
295,448,4
283,468,0
294,471,0
314,464,4
386,464,4
338,393,4
353,384,4
351,373,4
301,328,0
278,299,0
276,274,0
299,281,0
314,280,0
297,265,0
317,261,0
313,248,0
298,248,0
336,234,0
347,217,0
368,223,0
373,239,0
348,194,0
344,179,0
362,180,0
334,169,0
312,169,0
304,152,4
345,149,4
390,194,0
438,125,4
453,117,4
421,37,4
432,48,4
430,24,4
466,2,4
506,113,4
506,156,4
509,254,4
438,242,0
437,252,0
447,264,0
441,273,0
441,284,0
432,291,0
443,295,0
458,297,4
437,302,0
444,314,0
386,253,0
371,274,0
383,270,0
406,271,4
357,285,0
362,320,0
360,311,0
388,312,0
404,308,0
414,329,4
392,366,4
399,363,4
444,366,0
445,350,0
449,342,0
423,296,0
412,294,0
496,340,0
505,323,0
424,377,0
417,398,0
401,402,0
377,389,4
374,378,4
402,417,4
429,416,4
472,457,4
470,437,0
465,451,0
463,442,0
478,427,0
489,409,0
500,406,0
467,389,4
222,392,0
289,456,0
287,478,0
480,329,0
481,317,0
488,316,0
272,393,0
275,378,0
366,160,0
426,360,0
