431,510,4
201,384,4
509,447,4
453,152,4
188,2,4
466,29,4
263,183,4
15,5,4
4,119,4
281,318,4
26,124,4
208,379,4
15,167,4
506,508,4
167,34,4
20,178,4
5,141,4
7,270,4
208,18,4
254,478,4
12,132,4
198,386,4
29,3,4
218,269,4
385,267,4
467,143,4
105,62,4
18,136,4
459,480,4
439,3,4
210,275,4
59,106,4
194,398,4
5,125,4
35,120,4
168,19,4
442,161,4
22,115,4
10,204,4
156,16,4
455,185,4
249,111,4
509,469,4
17,267,4
452,42,4
98,176,4
339,276,4
24,195,4
391,504,4
398,242,4
493,127,4
113,70,4
213,283,4
485,36,4
382,250,4
102,508,4
202,312,4
61,180,4
487,115,4
167,7,4
105,472,4
505,483,4
485,460,4
365,335,4
389,49,4
159,193,4
376,325,4
480,54,4
496,53,4
480,501,4
86,245,4
123,490,4
259,328,4
84,175,4
40,104,4
106,167,4
456,280,4
389,325,4
411,146,4
256,247,4
421,22,4
258,427,4
410,234,4
475,452,4
325,270,4
491,485,4
349,103,4
179,128,4
356,184,4
312,219,4
379,74,4
150,52,4
143,148,4
432,204,4
72,156,4
328,211,4
168,408,4
191,140,4
377,156,4
425,487,4
417,499,4
135,54,4
148,332,4
483,261,4
460,455,4
328,423,4
242,265,4
139,381,4
347,350,4
475,490,4
422,297,4
222,410,4
422,479,4
197,128,4
313,143,4
386,180,4
305,298,4
42,52,4
448,475,4
349,246,4
408,171,4
462,327,4
132,404,4
