507,2,4
208,314,4
314,148,4
332,165,4
405,3,4
263,242,4
221,321,4
12,9,4
122,464,4
275,181,4
4,307,4
371,57,4
159,202,4
127,51,4
151,332,4
250,148,4
396,94,4
439,76,4
470,380,4
343,96,4
463,388,4
106,346,4
3,96,4
430,88,4
217,121,4
90,46,4
324,230,4
457,134,4
281,260,4
274,221,4
294,267,4
301,211,4
127,6,4
208,191,4
247,223,4
74,59,4
253,260,4
180,311,4
276,114,4
440,171,4
415,42,4
185,5,4
214,474,4
273,293,4
363,75,4
47,206,4
70,228,4
127,496,4
326,306,4
483,393,4
496,333,4
492,109,4
211,304,4
475,114,4
33,428,4
7,452,4
468,344,4
98,165,4
179,171,4
259,141,4
253,132,4
258,177,4
104,21,4
236,235,4
54,209,4
406,52,4
86,40,4
321,208,4
474,90,4
44,27,4
137,181,4
92,17,4
38,59,4
355,202,4
217,170,4
154,133,4
69,398,4
478,142,4
138,42,4
457,113,4
280,389,4
102,7,4
205,185,4
226,193,4
495,17,4
343,324,4
379,343,4
168,16,4
10,37,4
25,316,4
225,206,4
102,36,4
44,453,4
128,25,4
471,72,4
348,165,4
240,204,4
314,254,4
313,170,4
84,7,4
7,230,4
77,38,4
418,280,4
391,409,4
184,206,4
236,183,4
292,247,4
230,244,4
81,21,4
284,187,4
62,301,4
218,230,4
296,172,4
267,454,4
162,406,4
251,194,4
224,179,4
31,201,4
492,203,4
252,212,4
72,15,4
371,9,4
306,8,4
311,160,4
264,119,4
301,155,4
57,38,4
209,78,4
325,188,4
38,274,4
200,208,4
52,10,4
82,140,4
200,227,4
197,464,4
116,9,4
303,193,4
122,215,4
442,89,4
26,36,4
309,106,4
421,72,4
357,131,4
150,8,4
123,10,4
66,43,4
82,1,4
33,10,4
41,3,4
113,55,4
232,7,4
414,49,4
432,55,4
459,47,4
503,146,4
491,315,4
492,302,4
484,419,4
496,419,4
166,501,4
171,351,4
191,299,4
197,312,4
305,311,4
347,316,4
81,508,4
163,93,4
181,128,4
195,117,4
215,136,4
216,146,4
347,84,4
327,176,4
322,161,4
288,169,4
251,160,4
271,159,4
247,165,4
261,105,4
282,96,4
293,102,4
297,128,4
343,234,4
276,235,4
260,222,4
257,241,4
217,214,4
229,221,4
237,219,4
286,133,4
279,172,4
293,197,4
291,202,4
312,211,4
331,200,4
314,197,4
338,185,4
348,213,4
341,204,4
271,135,4
274,145,4
76,166,4
24,8,4
248,23,4
281,144,4
274,126,4
210,202,4
323,253,4
339,255,4
246,243,4
216,190,4
193,436,4
54,428,4
217,497,4
61,501,4
157,29,4
