57,351,4
101,328,4
385,426,4
210,335,4
498,377,0
130,494,0
279,350,4
332,349,4
72,396,0
30,271,4
19,437,4
254,213,4
132,395,0
460,387,0
465,332,0
149,495,4
159,509,4
393,424,0
291,361,4
504,389,0
27,388,0
428,348,0
57,177,0
2,434,0
107,478,0
53,266,4
197,287,4
97,175,0
30,504,4
20,269,4
119,501,0
508,370,0
56,16,0
23,159,0
140,483,0
389,374,4
450,352,0
116,466,0
56,193,1
35,215,4
101,211,0
366,449,4
450,465,0
115,2,4
29,174,1
119,491,0
431,374,0
107,505,0
75,16,0
443,494,0
6,232,0
90,96,0
129,503,0
86,166,0
312,504,0
404,388,0
448,457,0
60,163,0
420,370,0
8,423,0
506,410,0
6,134,0
112,243,4
71,153,0
388,411,0
386,328,0
72,174,0
113,16,0
9,166,0
343,459,4
127,479,0
43,139,0
45,174,1
403,377,0
415,404,0
284,450,4
93,192,0
109,493,0
35,456,0
83,67,0
216,409,4
38,32,0
66,73,0
374,436,4
135,466,0
4,374,0
53,506,4
97,13,0
456,336,0
125,43,0
41,462,0
97,291,4
106,179,0
360,349,4
63,390,0
160,426,0
441,341,0
19,349,0
10,148,0
81,262,4
215,505,0
405,351,0
415,383,0
206,359,4
107,328,4
196,485,4
68,492,4
123,393,0
241,502,0
380,323,0
3,100,4
140,509,4
369,425,0
384,228,4
258,458,4
76,414,0
277,469,4
50,8,0
80,436,4
117,33,0
26,451,0
144,387,0
109,51,0
245,479,4
197,139,0
52,132,0
51,111,0
24,145,0
237,441,4
82,52,0
137,448,0
192,107,0
420,389,0
437,463,0
101,374,0
234,480,0
110,454,0
298,505,0
234,318,4
146,140,0
86,406,0
240,467,0
79,462,4
246,450,0
219,483,0
424,315,0
37,18,0
502,443,4
85,464,4
42,267,4
186,480,4
15,265,0
45,499,4
221,447,0
377,462,0
16,368,0
217,95,0
3,121,4
36,403,4
157,79,0
456,485,0
170,261,4
6,220,0
38,188,1
334,472,0
79,10,0
433,476,0
84,153,0
147,214,0
175,482,4
205,368,4
23,412,0
155,418,0
76,108,0
365,348,4
257,471,4
416,430,0
59,500,4
81,134,0
215,55,4
69,374,0
224,467,0
287,378,4
147,32,4
97,439,0
64,25,0
291,266,4
363,361,4
225,191,4
333,506,4
223,497,0
181,505,4
112,115,0
446,423,0
451,475,0
194,496,4
28,369,0
195,87,0
140,432,0
401,344,0
224,430,4
6,308,4
35,266,4
509,483,0
22,225,0
328,459,0
170,491,4
294,15,4
49,49,0
250,423,4
47,74,0
273,461,0
180,350,4
21,324,4
9,447,4
47,28,0
478,203,0
255,484,4
60,420,0
221,413,4
22,241,0
182,74,0
421,259,0
397,247,0
148,68,0
225,419,4
260,418,4
108,201,0
59,477,4
185,63,0
189,95,0
100,277,4
60,39,0
244,345,4
399,328,0
342,504,4
33,127,0
451,322,0
34,416,4
433,326,0
182,374,4
64,51,0
468,178,0
27,303,4
414,243,0
8,354,0
252,396,4
38,373,0
70,478,4
138,123,0
59,406,0
227,376,4
86,364,0
305,379,4
294,452,4
182,496,4
111,361,0
149,247,4
292,468,0
105,128,0
